run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,clf_fit_time,preprocess_fit_time,hyperparameters,duplicated
2,None,lda,4,0.6111111111111112,0.6111111111111112,0.2222222222222222,0.04476141929626465,1.3114428520202637,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
1,ORICA (0),lda,4,0.5972222222222222,0.5972222222222222,0.19444444444444442,0.042318105697631836,0.032140493392944336,"{'n_components': 1, 'selected_features': [1, 0]}",1
2,ORICA (0),lda,4,0.5972222222222222,0.5972222222222222,0.19444444444444442,0.042318105697631836,0.032140493392944336,"{'n_components': 1, 'selected_features': [1, 0]}",1
1,ORICA (1),lda,4,0.5,0.5,0.0,0.040136098861694336,0.03290867805480957,"{'n_components': 1, 'selected_features': [0, 1]}",1
2,ORICA (1),lda,4,0.5,0.5,0.0,0.040136098861694336,0.03290867805480957,"{'n_components': 1, 'selected_features': [0, 1]}",1
1,SOBI,lda,4,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.03394889831542969,1.5090556144714355,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
2,SOBI,lda,4,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.03394889831542969,1.5090556144714355,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
0,None,lda,5,0.625,0.625,0.25,0.034090280532836914,1.1700842380523682,"{'n_components': 1, 'selected_features': [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,ORICA (0),lda,5,0.4861111111111111,0.4861111111111111,-0.02777777777777768,0.04444432258605957,0.034464120864868164,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,ORICA (1),lda,5,0.5,0.5,0.0,0.04704546928405762,0.03325676918029785,"{'n_components': 1, 'selected_features': [0, 1]}",0
0,Ext. Infomax,lda,5,0.6805555555555556,0.6805555555555556,0.36111111111111116,0.032540082931518555,1.4423699378967285,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,Ext. Infomax,lda,5,0.7361111111111112,0.7361111111111112,0.4722222222222222,0.03283524513244629,0.8795089721679688,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,Ext. Infomax,lda,5,0.6944444444444444,0.6944444444444444,0.38888888888888884,0.03252005577087402,1.174306869506836,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,SOBI,lda,5,0.6388888888888888,0.6388888888888888,0.2777777777777778,0.03282427787780762,0.8863556385040283,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,FastICA,lda,5,0.7083333333333334,0.7083333333333334,0.41666666666666663,0.032907724380493164,0.8816158771514893,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,FastICA,lda,5,0.6527777777777778,0.6527777777777778,0.3055555555555556,0.03231334686279297,0.8816494941711426,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,FastICA,lda,5,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.032579898834228516,1.175851821899414,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,lda,5,0.625,0.625,0.25,0.033875465393066406,0.8823981285095215,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,picard_o,lda,5,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.03341174125671387,2.2681496143341064,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]}",0
2,picard_o,lda,5,0.6944444444444444,0.6944444444444444,0.38888888888888884,0.03223061561584473,0.8931634426116943,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,None,lda,5,0.625,0.625,0.25,0.034090280532836914,1.1700842380523682,"{'n_components': 1, 'selected_features': [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
2,None,lda,5,0.625,0.625,0.25,0.034090280532836914,1.1700842380523682,"{'n_components': 1, 'selected_features': [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
1,ORICA (0),lda,5,0.4861111111111111,0.4861111111111111,-0.02777777777777768,0.04444432258605957,0.034464120864868164,"{'n_components': 1, 'selected_features': [1, 0]}",1
2,ORICA (0),lda,5,0.4861111111111111,0.4861111111111111,-0.02777777777777768,0.04444432258605957,0.034464120864868164,"{'n_components': 1, 'selected_features': [1, 0]}",1
1,ORICA (1),lda,5,0.5,0.5,0.0,0.04704546928405762,0.03325676918029785,"{'n_components': 1, 'selected_features': [0, 1]}",1
2,ORICA (1),lda,5,0.5,0.5,0.0,0.04704546928405762,0.03325676918029785,"{'n_components': 1, 'selected_features': [0, 1]}",1
1,SOBI,lda,5,0.6388888888888888,0.6388888888888888,0.2777777777777778,0.03282427787780762,0.8863556385040283,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
2,SOBI,lda,5,0.6388888888888888,0.6388888888888888,0.2777777777777778,0.03282427787780762,0.8863556385040283,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
0,None,lda,6,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.03227353096008301,1.1686458587646484,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,ORICA (0),lda,6,0.4722222222222222,0.4722222222222222,-0.05555555555555558,0.037560462951660156,0.03273272514343262,"{'n_components': 1, 'selected_features': [0, 1]}",0
0,ORICA (1),lda,6,0.5277777777777778,0.5277777777777778,0.05555555555555558,0.04206085205078125,0.03231358528137207,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,Ext. Infomax,lda,6,0.7361111111111112,0.7361111111111112,0.4722222222222222,0.03242635726928711,1.4527647495269775,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]}",0
1,Ext. Infomax,lda,6,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.04026508331298828,1.1903183460235596,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,Ext. Infomax,lda,6,0.6805555555555556,0.6805555555555556,0.36111111111111116,0.03239035606384277,1.172415018081665,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]}",0
0,SOBI,lda,6,0.6527777777777778,0.6527777777777777,0.3055555555555556,0.032320261001586914,0.8859875202178955,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,FastICA,lda,6,0.625,0.625,0.25,0.03248429298400879,1.1671016216278076,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",0
1,FastICA,lda,6,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.03284597396850586,1.178734302520752,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,FastICA,lda,6,0.6388888888888888,0.6388888888888888,0.2777777777777778,0.032791852951049805,0.8865458965301514,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",0
0,picard_o,lda,6,0.7638888888888888,0.7638888888888888,0.5277777777777778,0.03249692916870117,1.1746351718902588,"{'n_components': 1, 'selected_features': [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,picard_o,lda,6,0.6805555555555556,0.6805555555555556,0.36111111111111116,0.032523393630981445,1.7264091968536377,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]}",0
2,picard_o,lda,6,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.032695770263671875,1.7260658740997314,"{'n_components': 1, 'selected_features': [0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,None,lda,6,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.03227353096008301,1.1686458587646484,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
2,None,lda,6,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.03227353096008301,1.1686458587646484,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
1,ORICA (0),lda,6,0.4722222222222222,0.4722222222222222,-0.05555555555555558,0.037560462951660156,0.03273272514343262,"{'n_components': 1, 'selected_features': [0, 1]}",1
2,ORICA (0),lda,6,0.4722222222222222,0.4722222222222222,-0.05555555555555558,0.037560462951660156,0.03273272514343262,"{'n_components': 1, 'selected_features': [0, 1]}",1
1,ORICA (1),lda,6,0.5277777777777778,0.5277777777777778,0.05555555555555558,0.04206085205078125,0.03231358528137207,"{'n_components': 1, 'selected_features': [1, 0]}",1
2,ORICA (1),lda,6,0.5277777777777778,0.5277777777777778,0.05555555555555558,0.04206085205078125,0.03231358528137207,"{'n_components': 1, 'selected_features': [1, 0]}",1
1,SOBI,lda,6,0.6527777777777778,0.6527777777777777,0.3055555555555556,0.032320261001586914,0.8859875202178955,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
2,SOBI,lda,6,0.6527777777777778,0.6527777777777777,0.3055555555555556,0.032320261001586914,0.8859875202178955,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
0,None,lda,7,0.625,0.625,0.25,0.032883405685424805,0.8910551071166992,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,ORICA (0),lda,7,0.6805555555555556,0.6805555555555556,0.36111111111111116,0.054125308990478516,0.03249931335449219,"{'n_components': 1, 'selected_features': [0, 1]}",0
0,ORICA (1),lda,7,0.5555555555555556,0.5555555555555556,0.11111111111111116,0.04362058639526367,0.04635882377624512,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,Ext. Infomax,lda,7,0.7777777777777778,0.7777777777777777,0.5555555555555556,0.050000667572021484,1.766657829284668,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,Ext. Infomax,lda,7,0.8055555555555556,0.8055555555555556,0.6111111111111112,0.055811405181884766,1.7621657848358154,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,Ext. Infomax,lda,7,0.875,0.875,0.75,0.05158543586730957,2.1944494247436523,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,SOBI,lda,7,0.7083333333333334,0.7083333333333334,0.41666666666666663,0.05084538459777832,1.8490016460418701,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]}",0
0,FastICA,lda,7,0.8055555555555556,0.8055555555555556,0.6111111111111112,0.045983076095581055,2.584812879562378,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,FastICA,lda,7,0.8194444444444444,0.8194444444444444,0.6388888888888888,0.05003046989440918,2.1378977298736572,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]}",0
2,FastICA,lda,7,0.8055555555555556,0.8055555555555556,0.6111111111111112,0.05281209945678711,1.724949598312378,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,lda,7,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.04994010925292969,1.752483606338501,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,picard_o,lda,7,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.04990506172180176,1.8065686225891113,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,picard_o,lda,7,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.055947065353393555,2.523078203201294,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,None,lda,7,0.625,0.625,0.25,0.032883405685424805,0.8910551071166992,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
2,None,lda,7,0.625,0.625,0.25,0.032883405685424805,0.8910551071166992,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
1,ORICA (0),lda,7,0.6805555555555556,0.6805555555555556,0.36111111111111116,0.054125308990478516,0.03249931335449219,"{'n_components': 1, 'selected_features': [0, 1]}",1
2,ORICA (0),lda,7,0.6805555555555556,0.6805555555555556,0.36111111111111116,0.054125308990478516,0.03249931335449219,"{'n_components': 1, 'selected_features': [0, 1]}",1
1,ORICA (1),lda,7,0.5555555555555556,0.5555555555555556,0.11111111111111116,0.04362058639526367,0.04635882377624512,"{'n_components': 1, 'selected_features': [1, 0]}",1
2,ORICA (1),lda,7,0.5555555555555556,0.5555555555555556,0.11111111111111116,0.04362058639526367,0.04635882377624512,"{'n_components': 1, 'selected_features': [1, 0]}",1
1,SOBI,lda,7,0.7083333333333334,0.7083333333333334,0.41666666666666663,0.05084538459777832,1.8490016460418701,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]}",1
2,SOBI,lda,7,0.7083333333333334,0.7083333333333334,0.41666666666666663,0.05084538459777832,1.8490016460418701,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]}",1
0,None,lda,8,0.7638888888888888,0.7638888888888888,0.5277777777777778,0.057385921478271484,1.6847999095916748,"{'n_components': 1, 'selected_features': [0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,ORICA (0),lda,8,0.6805555555555556,0.6805555555555556,0.36111111111111116,0.04787588119506836,0.02539205551147461,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,ORICA (1),lda,8,0.6527777777777778,0.6527777777777778,0.3055555555555556,0.05002760887145996,0.04482316970825195,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,Ext. Infomax,lda,8,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.04972100257873535,1.3137571811676025,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,Ext. Infomax,lda,8,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.044538259506225586,1.2165858745574951,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,Ext. Infomax,lda,8,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.047593116760253906,1.7227070331573486,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,SOBI,lda,8,0.875,0.875,0.75,0.05608224868774414,2.6780009269714355,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,FastICA,lda,8,1.0,1.0,1.0,0.04723668098449707,2.2106802463531494,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,FastICA,lda,8,1.0,1.0,1.0,0.04297161102294922,2.1315345764160156,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,FastICA,lda,8,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.045241594314575195,1.645948886871338,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,lda,8,1.0,1.0,1.0,0.06347370147705078,2.1680471897125244,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
